OGF_ID,PROTECTED_SITE_IDENT,PROTECTED_AREA_NAME_ENG,PROTECTED_AREA_NAME_FR,PROTECTED_AREA_NAME_OJIBWA,PROTECTED_AREA_NAME_OJI_CREE,PROTECTED_AREA_NAME_CREE,TYPE_ENG,TYPE_FR,STATUS_ENG,STATUS_FR,COMMON_SHORT_NAME,IUCN_CATEGORY,REGULATION_DATE,REGULATION_NUMBER,REGULATED_AREA,OPERATING_STATUS_IND,PROVINCIAL_PARK_CLASS_ENG,PROVINCIAL_PARK_CLASS_FR,NSUID,PARENTID,OWNER_ENG,OWNER_FR,MANAGEMENT_ENG,MANAGEMENT_FR,LOCATION_ENG,LOCATION_FR,LEGISLATION,PROTDATE,URL,M_AREA,PROV_PARK_ADMIN_ZONE_ID,CLUSTER_NAME,SYSTEM_CALCULATED_AREA,GENERAL_COMMENTS,OVERLAY_IND,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
963662,P4426,BALSAM LAKE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BALSAM LAKE  ,II,1971/12/31 00:00:00+00,114/71,448.81,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1968,www.ontarioparks.com/english/,,66563681,Balsam Lake Cluster (Southeast Zone),4497453.101,,No,,2017/07/11 16:18:32+00,2021/04/29 16:59:25+00,36385,0,0
963824,P2647,OUIMET CANYON PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,OUIMET CANYON  ,Ia,1972/12/31 00:00:00+00,245/72,777.02,Yes,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1972,www.ontarioparks.com/english/,,66563677,Sleeping Giant Cluster (Northwest Zone),7694530.847,,No,,2017/07/11 16:55:51+00,2021/04/29 16:59:25+00,36433,0,0
963772,P1748,LITTLE ABITIBI PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LITTLE ABITIBI  ,II,2014/05/01 00:00:00+00,121/14,20733,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),207660224.476,,No,2014/05/02 17:14:11+00,2017/07/12 09:35:34+00,2021/04/29 16:59:25+00,36449,0,0
963717,P404,FOY PROPERTY PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,FOY PROPERTY  ,II,1993/07/27 00:00:00+00,439/93,147.3,No,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563680,Bonnechere Park Cluster (Algonquin Zone),1435096.346,,No,,2017/07/11 16:20:47+00,2021/04/29 16:59:25+00,36481,0,0
963749,P2642,KASHABOWIE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,KASHABOWIE  ,II,1985/12/31 00:00:00+00,279/85,2055,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Kakabeka Cluster (Northwest Zone),20708297.569,,No,,2017/07/12 09:34:45+00,2021/04/29 16:59:25+00,36497,0,0
963887,P173e,STURGEON RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,STURGEON RIVER  ,II,2005/04/21 00:00:00+00,180/05,7985,Yes,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563676,Grundy Lake Cluster (Northeast Zone),79773387.56,,No,,2017/03/03 17:07:38+00,2021/04/29 16:59:25+00,36513,0,0
963818,P4473,OJIBWAY PRAIRIE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,OJIBWAY PRAIRIE  ,Ia,1977/12/31 00:00:00+00,630/77,64.12,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1977,www.ontarioparks.com/english/,,66563682,Wheatley Cluster (Southwest Zone),651474.184,,No,,2017/07/11 16:55:40+00,2021/04/29 16:59:25+00,36529,0,0
963743,P4456,JOHNSTON HARBOUR-PINE TREE POINT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,JOHNSTON HARBOUR-PINE TREE POINT,Ia,1989/05/24 00:00:00+00,290/89,929,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563682,MacGregor Point Cluster (Southwest Zone),9576639.54,,No,,2017/07/11 16:48:11+00,2021/04/29 16:59:25+00,36545,0,0
68961150,P1577e,DANA-JOWSEY LAKES PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DANA-JOWSEY LAKES,II,2005/04/21 00:00:00+00,180/05,8794,No,Natural Environment,Environnement naturel,0,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),87993611.09,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,36561,0,0
963899,P2304e,TURTLE RIVER-WHITE OTTER LAKE PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,TURTLE RIVER-WHITE OTTER LAKE,II,2003/06/07 00:00:00+00,210/03,49294,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),492884887.581,more OHN edits to come,No,2015/11/25 16:38:19+00,2015/11/25 16:14:56+00,2021/04/29 16:59:25+00,36577,0,0
49000192,P319,AUBINADONG RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,AUBINADONG RIVER  ,II,2002/11/22 00:00:00+00,311/02,2722,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563676,Algoma Cluster (Northeast Zone),27224058.676,,No,,2017/03/03 16:22:28+00,2021/04/29 16:59:25+00,36593,0,0
963868,P356,SHARBOT LAKE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SHARBOT LAKE  ,II,2011/04/18 00:00:00+00,178/04,80,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1958,www.ontarioparks.com/english/,,66563681,Sharbot Lake Cluster (Southeast Zone),820156.035,,No,,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,36625,0,0
67389198,P199,RUSHBROOK PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,RUSHBROOK,II,2006/06/20 00:00:00+00,331/06,2159,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2006,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),21582455.062,,No,,2015/11/12 11:13:20+00,2021/04/29 16:59:25+00,36641,0,0
49000198,P1511,NIMOOSH PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,NIMOOSH    ,II,2002/11/22 00:00:00+00,311/02,3550,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563677,White Lake Cluster (Northwest Zone),35498024.849,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,36657,0,0
963715,P1790,FIVE MILE LAKE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,FIVE MILE LAKE  ,II,1970/12/31 00:00:00+00,165/70,456.5,No,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1958,www.ontarioparks.com/english/,,66563676,Chapleau East Cluster (Northeast Zone),4116804.434,,No,,2017/07/11 16:20:38+00,2021/04/29 16:59:25+00,36673,0,0
963831,P393,PETROGLYPHS PROVINCIAL PARK (CULTURAL HERITAGE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PETROGLYPHS  ,III,1993/03/12 00:00:00+00,111/93,1643,Yes,Cultural Heritage,Patrimoine Culturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1976,www.ontarioparks.com/english/,,66563681,Silent Lake Cluster (Southeast Zone),15783284.642,,No,2014/10/28 14:27:36+00,2017/07/11 16:13:54+00,2021/04/29 16:59:25+00,36689,0,0
67391505,P2256e,KOPKA RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,KOPKA RIVER    ,II,2017/12/18 00:00:00+00,548/17,31303,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Wabakimi Cluster (Northwest Zone),312994499.398,,No,2021/01/08 20:14:18+00,2021/01/08 19:46:24+00,2021/04/29 16:59:25+00,36705,0,0
49000202,P146,WIDDIFIELD FOREST PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WIDDIFIELD FOREST  ,II,2002/11/22 00:00:00+00,311/02,2170,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563680,Mattawa-Ottawa River Valley Cluster (Algonquin Zone),21696648.936,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,36721,0,0
963769,P4459,LIGHTHOUSE POINT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LIGHTHOUSE POINT  ,Ia,1985/12/31 00:00:00+00,45/85,96,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,Wheatley Cluster (Southwest Zone),918329.57,,No,,2017/07/11 16:48:47+00,2021/04/29 16:59:25+00,36737,0,0
963833,P3706,PIPESTONE RIVER PROVINCIAL PARK,,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PIPESTONE RIVER  ,II,1989/05/08 00:00:00+00,259/89,97375,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),965909871.141,,No,2019/10/18 16:44:36+00,2019/10/18 16:22:31+00,2021/04/29 16:59:25+00,36753,0,0
963849,P1723,RENÉ BRUNELLE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,RENÉ BRUNELLE  ,II,1983/06/21 00:00:00+00,378/83,3015,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1957,www.ontarioparks.com/english/,,66563676,Hearst Area Cluster (Northeast Zone),29206437.812,,No,,2017/07/11 16:24:00+00,2021/04/29 16:59:25+00,36785,0,0
963760,P1916,LADY EVELYN-SMOOTHWATER PROVINCIAL PARK (WILDERNESS CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LADY EVELYN-SMOOTHWATER,Ib,1983/12/31 00:00:00+00,343/83,72400,Yes,Wilderness,Région sauvage,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1973,www.ontarioparks.com/english/,,66563676,Temagami Area Cluster (Northeast Zone),760258514.458,,No,,2017/07/11 16:37:50+00,2021/04/29 16:59:25+00,36801,0,0
963919,P2559,WINNANGE LAKE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WINNANGE LAKE  ,II,1985/12/31 00:00:00+00,279/85,4745,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),46797531.926,OHN Edit,No,2015/11/25 16:38:18+00,2019/12/20 17:14:46+00,2021/04/29 16:59:25+00,36817,0,0
963883,P2416e,SPRUCE ISLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SPRUCE ISLANDS    ,Ia,2011/04/18 00:00:00+00,125/11,1497,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Kenora Cluster (Northwest Zone),14973281.751,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,36833,0,0
963756,P4457,KOMOKA PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,KOMOKA  ,II,2017/06/28 00:00:00+00,210/17,321,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563682,Port Burwell Cluster (Southwest Zone),3207498.149,,No,2017/07/10 16:04:47+00,2017/07/10 14:22:11+00,2021/04/29 16:59:25+00,36849,0,0
963654,P2658,ALBERT LAKE MESA PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ALBERT LAKE MESA  ,Ia,1985/12/31 00:00:00+00,81/85,130,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),1302891.638,,No,,2017/07/11 16:40:33+00,2021/04/29 16:59:25+00,36897,0,0
963846,P2588,QUETICO PROVINCIAL PARK (WILDERNESS CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,QUETICO  ,Ib,2014/03/06 00:00:00+00,45/14,471942,Yes,Wilderness,Région sauvage,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1913,www.ontarioparks.com/english/,,66563677,Quetico Cluster (Northwest Zone),4719382917.502,,No,2014/03/13 16:29:00+00,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,36913,0,0
963759,P1804,LA MOTTE LAKE PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LA MOTTE LAKE  ,II,1989/05/24 00:00:00+00,290/89,575,No,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),5719134.506,,No,,2017/07/11 16:21:32+00,2021/04/29 16:59:25+00,36945,0,0
72162202,P4501,DUPONT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DUPONT,Ia,2011/04/18 00:00:00+00,125/11,614,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2011,www.ontarioparks.com/english/,,66563681,Voyageur Cluster (Southeast Zone),6146755.658,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,36961,0,0
963801,P238e,MISSISSAGI RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MISSISSAGI RIVER    ,II,2003/05/22 00:00:00+00,210/03,91247,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1974,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),912420343.216,,No,,2015/11/12 11:13:20+00,2021/04/29 16:59:25+00,36977,0,0
963920,P4498,WOLF ISLAND PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WOLF ISLAND  ,II,1985/12/31 00:00:00+00,493/85,222,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563681,Emily Cluster (Southeast Zone),2191281.394,,No,,2017/07/12 09:39:21+00,2021/04/29 16:59:25+00,36993,0,0
963716,P4445,FORKS OF THE CREDIT PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,FORKS OF THE CREDIT  ,II,1994/09/16 00:00:00+00,582/94,282,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,Earl Rowe Cluster (Southwest Zone),2890379.409,,No,,2017/07/12 09:34:04+00,2021/04/29 16:59:25+00,37009,0,0
963808,P2667,NAKINA MORAINE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,NAKINA MORAINE  ,II,1994/10/04 00:00:00+00,768/94,5319,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1994,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),53307134.12,,No,,2017/07/12 09:36:19+00,2021/04/29 16:59:25+00,37025,0,0
963735,P2560,MINNITAKI KAMES PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MINNITAKI KAMES  ,Ia,1989/05/08 00:00:00+00,256/89,4422,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),44988460.54,,No,,2017/07/11 16:47:38+00,2021/04/29 16:59:25+00,37041,0,0
963843,P2670,PUFF ISLAND PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PUFF ISLAND  ,Ia,1985/12/31 00:00:00+00,81/85,9,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),100892.975,,No,,2017/07/11 16:58:27+00,2021/04/29 16:59:25+00,37057,0,0
